# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,
# Mon Mar 16 21:25:09 2020,,,,,,,
#,,,,,,,
# User preference: *,,,,,,,
#,,,,,,,
# CONSTRAINT:  order by pl_imppar desc,,,,,,,
#,,,,,,,
# COLUMN kepid:          KepID,,,,,,,
# COLUMN pl_name:     KOI Name,,,,,,,
# COLUMN pl_orbper:     Orbital Period [days],,,,,,,
# COLUMN pl_imppar:     Impact Parameter,,,,,,,
# COLUMN pl_trandur:   Transit Duration [hrs],,,,,,,
# COLUMN pl_rade:       Planetary Radius [Earth radii],,,,,,,
# COLUMN pl_orbsmax:        Orbit Semi-Major Axis [au],,,,,,,
# COLUMN st_rad:       Stellar Radius [Solar radii],,,,,,,
#,,,,,,,
kepid,pl_name,pl_orbper,pl_imppar,pl_trandur,pl_rade,pl_orbsmax,st_rad
6021275,K00284.02,6.414842,0.717492803,3.5547,1.28,0.067,1.03
6021193,K02148.03,3.614609,0.717152027,3.3889,1.61,0.047,1.91
10549023,K02131.01,14.36274,0.716811251,4.9824,2.6,0.125,1.2
8247638,K00907.01,16.51395,0.716470475,4.3213,3.6,0.125,1.09
4914423,K00108.01,15.965349,0.716129699,4.6518,2.94,0.13,1.21
6941084,K02348.01,85.7428,0.715788923,8.7782,3,0.385,1.07
11361646,K00330.01,7.974157,0.715448148,5.495,2.4,0.079,1.25
6707833,K00563.01,15.28462,0.715107372,6.0978,1.92,0.124,1
8043714,K01765.01,6.8149853,0.714766596,2.801,14.8,0.067,0.8
7449136,K01890.01,4.336491,0.71442582,4.3106,1.5,0.055,1.32
8953257,K01383.01,3.22178448,0.714085044,3.0053,28,0.044,1.09
6685609,K00665.01,5.86805,0.713744268,4.1366,2.5,0.065,1.1
8609450,K01278.03,9.22123,0.713403492,3.6721,1.29,0.088,0.99
8813698,K01268.01,268.9424,0.713062716,5.7076,12,0.849,1.08
10187017,K00082.05,5.286978,0.71272194,2.4394,0.54,0.055,0.736
10187017,K00082.01,16.145685,0.712381164,3.7544,2.54,0.116,0.736
9289704,K02222.01,34.1323,0.712040388,9.3297,4.33,0.249,1.589
10002866,K00723.01,3.9369952,0.711699612,1.8425,3,0.046,0.76
11153121,K01647.02,32.2757,0.711358836,7.2532,1.96,0.196,1.08
10351767,K01153.01,0.6350702,0.71101806,1.5957,24.2,0.015,1.07
1432789,K00992.01,9.93161,0.710677284,5.8836,1.85,0.09,0.88
7455981,K03096.01,14.45414,0.710336508,6.9316,0.88,0.112,0.93
8344004,K00573.02,2.06187,0.709995732,1.9543,1.84,0.032,1.12
8429314,K02624.01,115.6879,0.709654956,5.2783,2.8,0.472,0.85
4178606,K02728.01,42.35113,0.709314181,7.7678,3.7,0.261,1.34
2989706,K02692.01,1.2576893,0.708973405,0.996,3.1,0.022,0.85
9815053,K02923.01,5.838947,0.708632629,1.1893,1.4,0.059,0.76
6716545,K02906.02,145.8926,0.708291853,9.2877,1.47,0.57,1.33
7810483,K01943.01,29.922091,0.707951077,2.9201,2.1,0.193,0.98
9458343,K02246.01,11.89534,0.707610301,3.5681,1.48,0.104,0.95
5706966,K01908.01,12.55096,0.707269525,3.1628,1.44,0.089,0.571
9656252,K02044.01,16.92333,0.706928749,4.3816,3.4,0.132,0.95
7955580,K01711.01,55.67454,0.706587973,4.033,2.2,0.257,0.72
9520838,K01866.01,105.308,0.706247197,6.3378,3.9,0.442,0.93
2014991,K02178.01,6.496807,0.705906421,2.7451,2.5,0.074,2
5959753,K00226.01,8.308485,0.705565645,3.2543,2.33,0.075,0.73
8235924,K02347.01,0.5879933,0.705224869,1.2577,1.01,0.011,0.532
8260902,K02144.01,38.66952,0.704884093,5.4674,4.32,0.217,1.54
12506770,K01577.01,2.806242,0.704543317,1.8127,1.46,0.033,0.566
5008501,K01666.01,0.9680274,0.704202541,0.8737,1.7,0.02,1.11
8937021,K01394.01,5.663616,0.703861765,1.6285,3.5,0.055,0.69
8685497,K01629.01,4.409673,0.70352099,2.0931,1.49,0.055,1.15
9597806,K01481.01,5.10137,0.703180214,2.6206,3.2,0.059,0.99
4049131,K00811.01,20.505935,0.702839438,4.3352,3.6,0.131,0.69
8414716,K00910.01,5.392066,0.702498662,3.1037,2.67,0.056,0.7
7678434,K00892.02,3.970006,0.702157886,1.3638,1.31,0.045,0.74
11754553,K00775.03,36.44591,0.70181711,4.1756,1.96,0.179,0.548
1865042,K01002.01,3.481538,0.701476334,1.7906,1.36,0.045,1.012
2849805,K01116.01,3.749103,0.701135558,1.7549,1.57,0.047,1.05
6678383,K00111.04,103.627,0.700794782,6.889,0.77,0.402,0.93
5866724,K00085.03,8.131146,0.700454006,4.363,1.41,0.084,1.197
5966322,K00303.01,60.9292,0.70011323,6.6005,3.12,0.294,1.03
7269974,K00456.02,4.309405,0.699772454,3.1265,1.66,0.052,0.92
6528464,K00270.01,12.5825,0.699431678,6.4462,1.8,0.104,1.46
8247638,K00907.03,4.790873,0.699090902,2.8012,1.66,0.055,1.09
6613006,K01223.01,7.38883324,0.698750126,4.9197,11.5,0.074,0.89
10272442,K00734.01,24.54362,0.69840935,7.7978,3.4,0.167,0.92
4275721,K01342.02,8.181943,0.698068574,2.5128,2.14,0.083,1.09
6975129,K01628.01,19.747469,0.697727798,3.5427,2.85,0.153,1.192
6061119,K00846.01,27.807543,0.697387023,4.1659,16.2,0.18,0.91
6267535,K00660.01,6.079629,0.697046247,7.2182,2.8,0.063,1.49
10004738,K01598.02,92.8756,0.696705471,7.1491,2.5,0.397,0.9
5374854,K00645.02,23.78362,0.696364695,8.0072,2.9,0.175,1.67
9896558,K01718.01,67.66919,0.696023919,10.1638,3.8,0.332,1.13
10481045,K02320.01,2.037315,0.695683143,3.8913,0.99,0.031,0.88
8630788,K01258.01,36.33767,0.695342367,6.7665,4.9,0.211,0.84
8488878,K01248.01,5.8018767,0.695001591,3.6082,17.1,0.063,0.71
5966154,K00655.02,151.886,0.694660815,12.0628,2.55,0.588,1.24
8361905,K00689.01,15.87369,0.694320039,3.5036,1.96,0.123,0.83
5774349,K00557.01,15.65558,0.693979263,4.017,2.64,0.112,0.78
8015907,K00517.01,2.7523623,0.693638487,2.1374,3.4,0.037,1.09
3756264,K03108.01,7.362723,0.693297711,1.492,2,0.074,0.89
10973664,K00601.03,1.2084485,0.692956935,1.4977,1.62,0.023,0.98
10187017,K00082.02,10.311732,0.692616159,3.2071,1.34,0.086,0.736
12404954,K00361.01,3.247583,0.692275383,2.5716,1.53,0.043,0.99
10019643,K00471.01,21.34735,0.691934607,3.899,2.3,0.149,0.85
7977197,K00459.01,19.446313,0.691593831,3.6532,3.3,0.139,0.98
8481129,K02402.01,16.30177,0.691253056,4.0154,1.12,0.111,0.66
6697605,K02851.01,3.420638,0.69091228,1.6814,2.1,0.044,0.95
9092504,K02716.02,6.460056,0.690571504,1.9422,2,0.067,0.85
9837661,K02715.03,5.720856,0.690230728,2.7756,2.7,0.053,0.6
5794570,K02675.01,5.4483247,0.689889952,2.2335,2.16,0.06,0.84
10028535,K02493.01,0.6630983,0.689549176,1.1514,1.32,0.014,0.699
5695396,K00283.01,16.091941,0.6892084,2.9258,2.41,0.126,1.034
12164564,K02780.01,3.351824,0.688867624,2.0008,2.3,0.045,1.01
10271691,K02240.01,63.9125,0.688526848,18.5535,0.89,0.297,0.75
8367644,K01879.01,22.08515,0.688186072,2.238,5.5,0.132,0.93
9790806,K02035.01,1.9315635,0.687845296,1.6181,2.64,0.029,1.11
11069176,K02007.02,21.12902,0.68750452,3.8228,1.52,0.151,1.05
7033233,K02339.01,2.032317,0.687163744,1.1327,1.13,0.027,0.636
4545187,K00223.01,3.1774266,0.686822968,1.5249,2.84,0.04,0.75
11875734,K01828.01,99.7469,0.686482192,6.6888,4.7,0.404,1.18
7870032,K01818.01,16.877342,0.686141416,3.9137,3.5,0.125,1.09
8175131,K02139.01,4.2712108,0.68580064,2.8433,3.5,0.047,0.75
9836149,K01958.01,17.81563,0.685459864,3.4131,2.94,0.135,0.92
8321314,K02293.01,15.03343,0.685119089,3.4022,2,0.112,0.93
4140813,K02117.01,13.36011,0.684778313,2.7107,1.77,0.094,0.573
4079535,K01322.01,17.727244,0.684437537,3.8542,15.1,0.137,0.95
10973814,K01307.01,44.85199,0.684096761,3.5334,3.1,0.241,1
10904857,K00194.01,3.12082903,0.683755985,2.0209,14.5,0.043,0.98
7938496,K00900.01,13.80994,0.683415209,3.1191,4.6,0.112,1.11
10987985,K00758.01,16.01285,0.683074433,3.3152,2.7,0.111,0.71
6185331,K01727.01,49.76999,0.682733657,10.4799,5.8,0.263,0.87
4077526,K01336.01,10.21851,0.682392881,3.9103,2.6,0.093,1.09
3342970,K00800.02,7.212031,0.682052105,4.205,3.4,0.075,1
3964109,K00393.01,21.41664,0.681711329,7.0452,1.97,0.157,1.04
8609450,K01278.02,44.34713,0.681370553,6.6417,3.1,0.252,0.99
8800954,K01274.01,362,0.681029777,16.7283,4.73,0.923,0.787
6422155,K00510.02,6.388987,0.680689001,3.3151,2.5,0.064,0.97
8613535,K02263.01,29.96819,0.680348225,6.7959,2.02,0.196,1.03
10028792,K01574.02,573.96,0.680007449,16.7212,3.2,1.332,0.85
7287683,K01622.01,69.83732,0.679666673,8.5527,3.6,0.397,2.03
8013419,K00901.01,12.73262,0.679325897,2.1665,5.12,0.091,0.567
4077526,K01336.02,15.5738,0.678985122,4.5291,2.6,0.124,1.09
6305192,K00219.01,8.0251044,0.678644346,5.7437,5,0.076,0.82
5866724,K00085.01,5.859933,0.67830357,4.1078,2.36,0.068,1.197
8866102,K00042.01,17.834381,0.677962794,4.655,2.71,0.141,1.36
10937029,K00433.02,328.2402,0.677622018,12.1363,10.7,0.859,0.83
5631630,K02010.01,25.96264,0.677281242,6.2173,2.5,0.188,1.33
8193178,K00572.01,10.640211,0.676940466,5.4494,2.7,0.095,1.15
9904006,K02135.01,55.18815,0.67659969,9.381,2.55,0.296,1.23
6357290,K03040.01,4.809999,0.676258914,1.9978,1.13,0.055,0.58
11823054,K00543.01,4.302163,0.675918138,2.0146,2.29,0.049,0.75
5218441,K00407.01,3.6137575,0.675577362,5.3533,7.7,0.047,0.95
2557816,K00488.01,9.379012,0.675236586,3.2783,2.31,0.085,0.91
11192998,K00481.01,7.650262,0.67489581,2.8496,2.6,0.073,0.78
10460984,K00474.04,5.035023,0.674555034,1.6181,1.48,0.06,1.1
8616637,K00579.01,2.020012,0.674214258,1.8487,1.51,0.029,0.74
9589524,K00468.01,22.184312,0.673873482,3.2145,3.4,0.141,0.77
9153554,K03044.01,0.37368571,0.673532706,0.9417,2.4,0.01,0.93
10068024,K02891.01,2.0231294,0.67319193,1.3357,1.04,0.033,1.09
9837661,K02715.01,11.128312,0.672851155,2.8827,5.8,0.082,0.6
8758204,K02841.01,159.3909,0.672510379,6.6762,2.7,0.547,0.76
3116302,K02526.01,134.961,0.672169603,17.9461,1.26,0.526,1.08
7183745,K02521.02,4.86643,0.671828827,2.1327,1.35,0.054,0.69
7199906,K01739.01,220.657,0.671488051,7.8216,2.1,0.721,0.92
5706966,K01908.02,24.08826,0.671147275,4.0304,1.16,0.138,0.571
10213902,K01723.01,59.62217,0.670806499,6.5098,3.5,0.305,0.96
7304449,K01702.01,1.5381625,0.670465723,1.1291,1.54,0.021,0.479
5602588,K02369.02,6.31451,0.670124947,2.0512,1.77,0.068,0.95
3548044,K02194.01,34.76359,0.669784171,4.1338,1.84,0.212,0.95
7286173,K01862.01,56.435,0.669443395,4.8229,2.3,0.283,0.85
4056616,K02013.01,2.41436,0.669102619,1.3318,0.86,0.03,0.558
9839821,K02012.01,34.85333,0.668761843,5.4063,2.71,0.208,0.88
11121752,K02333.02,7.63018,0.668421067,2.867,1.62,0.079,1.34
8495415,K02362.02,11.08487,0.668080291,1.9722,2.6,0.093,0.84
10779233,K01989.01,201.1232,0.667739515,10.5584,3.05,0.657,1.14
8561231,K02346.01,28.68549,0.667398739,5.5383,2.52,0.181,0.85
5195172,K01671.01,1.480311,0.667057963,2.6757,1.1,0.026,1.25
7458762,K00887.01,7.411138,0.666717188,2.5934,2.5,0.074,0.89
6949607,K00870.01,5.912262,0.666376412,2.5058,2.17,0.056,0.638
6862603,K00866.01,2.861164,0.666035636,1.5258,3.7,0.04,0.97
8561063,K00961.01,1.2137703,0.66569486,0.5423,3.46,0.019,0.681
9415172,K00938.02,1.045632,0.665354084,1.8348,1.28,0.019,0.8
7449541,K02063.01,3.007257,0.665013308,4.1821,1.57,0.04,0.85
7663691,K00891.01,10.006563,0.664672532,5.1152,3.1,0.092,0.95
3114811,K01117.01,11.08942,0.664331756,6.3607,2.2,0.107,1.58
3858804,K00391.01,25.95068,0.66399098,13.1767,5.85,0.188,2.43
5088536,K00282.03,87.5187,0.663650204,5.6712,1.09,0.381,1.11
9006186,K02169.03,4.272354,0.663309428,2.2432,0.71,0.048,0.93
3342970,K00800.01,2.711482,0.662968652,3.1265,3.2,0.039,1
10587105,K00339.01,1.9803619,0.662627876,2.5299,1.92,0.032,1.04
8410727,K01148.01,11.47613,0.6622871,4.9349,1.87,0.105,1.28
7031517,K00871.01,12.9406716,0.661946324,2.3741,19.8,0.108,0.9
6681233,K00562.01,32.63286247,0.661605548,3.0758,0.56,0.193,0.8
11811193,K02260.01,6.117982,0.661264772,3.8114,0.97,0.069,1.12
8609450,K01278.01,24.80446,0.660923996,5.5428,2.46,0.171,0.99
9842906,K01493.01,4.9887,0.660583221,8.3797,1.84,0.059,0.91
7626506,K00150.02,28.57414,0.660242445,5.1899,3.7,0.18,1.15
3531558,K00118.01,24.99334,0.659901669,5.9672,1.69,0.167,0.93
8480285,K00691.02,16.22547,0.659560893,6.4335,1.39,0.13,1.18
3742855,K00045.01,6.3971906,0.659220117,5.2283,10.45,0.059,0.723
11153121,K01647.01,14.97015,0.658879341,5.9628,1.97,0.117,1.08
10973664,K00601.01,5.404283,0.658538565,2.544,3,0.062,0.98
7364176,K00373.01,135.1898,0.658197789,8.9261,2.52,0.487,0.909
10275766,K02810.02,354.963,0.657857013,15.6805,2.4,1.022,1.05
8379705,K02507.01,11.12956,0.657516237,2.6971,2.2,0.1,0.98
7609553,K02924.01,2.279533,0.657175461,1.6267,0.9,0.03,0.72
9955598,K01925.01,68.95803,0.656834685,2.9869,1.12,0.316,0.947
5942808,K02250.01,2.935346,0.656493909,1.4126,2.9,0.038,0.87
7668663,K01898.01,6.498013,0.656153133,2.3377,1.56,0.069,1.04
6205228,K01882.01,3.770567,0.655812357,1.822,1.83,0.048,0.97
9634821,K02037.01,73.7571,0.655471581,2.7851,5.4,0.338,1.14
2304320,K02033.01,16.54091,0.655130805,2.8218,1.51,0.119,0.71
9758089,K01871.02,32.3767,0.654790029,4.1242,1.82,0.172,0.616
11566256,K02361.01,5.783926,0.654449254,1.584,1.9,0.064,0.93
5629538,K02345.01,15.18701,0.654108478,4.2445,1.91,0.123,1.08
6383785,K00239.01,5.640662,0.653767702,2.9389,4,0.064,1.02
10253547,K02153.01,59.9802,0.653426926,6.7966,2.2,0.319,1.17
6774537,K02146.01,2.949017,0.65308615,2.0906,1.5,0.036,0.71
3869825,K01178.01,4.8006507,0.652745374,7.7225,17.6,0.061,1.26
10599397,K01285.01,0.937444,0.652404598,1.9388,7,0.019,0.9
4650733,K01659.01,29.53838,0.652063822,4.3261,2.7,0.2,1.16
11764462,K01531.01,5.699215,0.651723046,2.4901,1.46,0.063,1.06
10621666,K01636.01,2.618349,0.65138227,3.2334,1.26,0.037,0.92
9388479,K00936.01,9.467839,0.651041494,2.6326,2.58,0.07,0.496
5358241,K00829.01,18.64895,0.650700718,4.4815,3.1,0.141,0.97
8222813,K01069.01,8.704142,0.650359942,3.083,4.2,0.083,1.17
12404086,K00788.01,26.39452,0.650019166,3.5254,3,0.16,0.7
7373451,K00881.01,21.02236,0.64967839,4.259,3.31,0.14,0.722
9823457,K00954.02,36.92564,0.649337614,4.9031,3.1,0.218,0.91
9823457,K00954.01,8.115313,0.648996838,2.9428,2.9,0.079,0.91
8478994,K00245.03,13.36744,0.648656062,2.9142,0.31,0.1,0.728
8958035,K01391.01,7.9811836,0.648315287,1.5774,8.8,0.081,1.02
5120087,K00639.01,17.97988,0.647974511,5.769,2.7,0.142,1.11
10189546,K00427.02,42.95011,0.647633735,5.5153,2.7,0.227,0.85
7584650,K02631.01,44.9995,0.647292959,8.6108,1.6,0.253,1.2
4077526,K01336.04,4.458252,0.646952183,3.0377,1.7,0.054,1.09
8121310,K00317.01,22.20792,0.646611407,7.5436,4.3,0.173,1.82
9006449,K01413.01,12.64481,0.646270631,8.668,1.53,0.102,0.94
9450647,K00110.01,9.940678,0.645929855,3.9767,3,0.097,1.21
9955262,K00076.01,77.47848,0.645589079,10.8692,8.6,0.408,2.19
11153121,K01647.03,6.33091,0.645248303,4.4753,1.09,0.066,1.08
10905239,K00046.01,3.4876878,0.644907527,4.0237,4.33,0.047,1.105
7877496,K00202.01,1.72086037,0.644566751,2.0479,11.2,0.029,1.03
8802165,K00694.01,17.421125,0.644225975,5.0983,2.87,0.13,0.86
7939330,K01581.02,144.5431,0.643885199,16.1541,2.9,0.519,0.81
11566064,K00353.02,30.65268,0.643544423,4.9635,2.3,0.211,1.3
9664142,K02654.01,13.56315,0.643203647,5.9063,1.76,0.111,0.88
5706595,K02183.01,19.02339,0.642862871,3.8962,1.88,0.139,0.88
7802136,K01449.01,10.9802455,0.642522095,3.8219,25,0.097,0.98
9873254,K00717.02,3.601506,0.64218132,1.3196,0.95,0.047,1.077
3745690,K00442.03,7.025763,0.641840544,2.3394,1.52,0.072,0.92
9527334,K00049.01,8.313759,0.641499768,3.0819,3.24,0.083,1.044
4270253,K00551.02,5.688018,0.641158992,2.285,2,0.062,0.88
10858832,K00432.01,5.2634076,0.640818216,2.0595,3.5,0.06,1
12072872,K03017.01,2.462885,0.64047744,1.9851,0.77,0.035,1.05
5695904,K02983.01,0.42385469,0.640136664,1.0099,0.88,0.009,0.501
6381846,K00509.02,11.463527,0.639795888,2.6646,2.8,0.097,0.83
8554498,K00005.02,7.05186,0.639455112,3.6882,0.66,0.075,1.42
5209845,K02883.01,11.954051,0.639114336,2.6664,2.5,0.088,0.72
8081899,K02426.01,4.160693,0.63877356,2.3678,0.79,0.049,0.78
3234598,K02413.02,31.20013,0.638432784,3.7038,1.26,0.17,0.645
8676148,K02544.01,28.62525,0.638092008,4.7325,2.3,0.18,0.84
11246161,K02796.01,0.5374126,0.637751232,1.2022,1.08,0.013,0.97
3119256,K02784.01,4.142435,0.637410456,2.5929,1.87,0.058,2.12
10978763,K01931.03,6.98825,0.63706968,3.2955,1.23,0.07,0.83
12505654,K02353.01,5.186781,0.636728904,0.8163,2,0.054,0.73
11288051,K00241.02,30.95053,0.636388128,4.4384,1.37,0.182,0.74
5080636,K01843.02,6.356006,0.636047353,1.3406,0.8,0.054,0.494
6383785,K00239.02,3.622714,0.635706577,2.4363,1.41,0.048,1.02
5211199,K02158.01,4.562143,0.635365801,2.7098,1.59,0.052,1.55
11129738,K01427.01,2.613004,0.635025025,1.8183,1.37,0.031,0.541
8454250,K01254.01,5.082748,0.634684249,6.0492,3.4,0.052,0.758
6924203,K01370.01,6.883593,0.634343473,2.0805,1.87,0.07,0.84
6837146,K01362.01,20.51321,0.634002697,3.2982,2.7,0.143,0.79
12252424,K00153.02,4.753994,0.633661921,2.5968,2.07,0.05,0.687
7907423,K00899.01,7.113726,0.633321145,2.2133,1.57,0.058,0.492
10854555,K00755.01,2.525612,0.632980369,1.648,2.8,0.036,1
7109675,K00872.01,33.601789,0.632639593,4.3739,7.2,0.191,0.76
9875711,K00956.01,8.360847,0.632298817,2.8178,3.17,0.07,0.628
9388479,K00936.02,0.8930477,0.631958041,1.1894,1.47,0.015,0.496
9663113,K00179.01,20.740555,0.631617265,10.9891,3.7,0.15,1.04
12120484,K02407.01,17.29184,0.631276489,6.9108,1.52,0.135,1.01
9006186,K02169.02,3.266606,0.630935713,2.1255,0.75,0.04,0.93
9530945,K00708.02,7.693491,0.630594937,4.9743,1.96,0.079,1.05
6422155,K00510.01,2.940321,0.630254161,2.6996,2.3,0.038,0.97
5009743,K01609.01,41.69831,0.629913386,5.6911,2.4,0.245,1.06
10545066,K00337.01,19.78302,0.62957261,5.6089,1.96,0.145,0.94
9076513,K00583.01,2.437018,0.629231834,3.3839,1.5,0.036,0.91
10617017,K02149.01,13.15127,0.628891058,5.3559,1.53,0.115,1.43
8494142,K00370.01,42.88255,0.628550282,9.8983,4.32,0.261,1.98
9592705,K00288.01,10.275394,0.628209506,6.4571,3.12,0.104,1.95
6448890,K01241.02,10.50343,0.62786873,13.5401,3.84,0.104,3.14
6020753,K00657.02,16.28247,0.627527954,2.9346,2.05,0.111,0.659
9458613,K00707.05,5.668075,0.627187178,4.8438,1.79,0.068,1.82
5640085,K00448.01,10.139614,0.626846402,2.7202,2.21,0.079,0.597
7419318,K00313.01,18.735721,0.626505626,3.0961,2.21,0.134,0.858
8895758,K03106.01,0.9689678,0.62616485,1.4063,1.25,0.02,0.99
10599206,K00476.01,18.42787,0.625824074,2.9478,2.2,0.125,0.78
8558011,K00577.02,0.638154,0.625483298,0.957,1.46,0.014,1.15
10878263,K00341.01,7.170732,0.625142522,3.0482,2.97,0.072,0.933
10552611,K00338.02,3.107528,0.624801746,2.1081,17.5,0.042,19.2
6507427,K02455.01,4.742536,0.62446097,1.0202,1.81,0.056,0.92
6432345,K02757.01,234.6356,0.624120194,7.4352,3.3,0.721,0.98
10018233,K02655.01,16.29571,0.623779419,2.2165,1.8,0.125,0.86
8544992,K02466.02,13.29724,0.623438643,3.055,1.06,0.094,0.606
9729691,K01751.01,8.689298,0.623097867,2.7421,2.9,0.076,0.79
8230616,K01713.01,6.827818,0.622757091,2.3693,1.41,0.059,0.557
9489524,K02029.01,16.33279,0.622416315,2.1815,1.33,0.118,0.725
10670119,K02179.02,2.732786,0.622075539,1.006,1.6,0.03,0.6
11656246,K01532.01,18.1145,0.621734763,5.0633,2.15,0.143,1.29
6934291,K01367.01,0.5678562,0.621393987,1.0213,1.41,0.012,0.699
9970525,K00154.01,30.00909,0.621053211,3.1501,1.06,0.201,1.21
9401997,K01633.01,32.29861,0.620712435,5.0066,1.71,0.188,0.75
3940418,K00810.01,4.783,0.620371659,2.4966,2.6,0.05,0.74
3116412,K01115.01,12.99178,0.620030883,6.1004,2.13,0.105,1.23
8156120,K00318.01,38.58336,0.619690107,10.6986,5.19,0.247,1.38
7212184,K02487.01,36.2929,0.619349331,7.7281,1.98,0.221,1.02
5108214,K01924.01,2.119128,0.619008555,4.8907,1.35,0.036,1.91
7939330,K01581.01,29.53941,0.618667779,9.5899,2.3,0.18,0.81
5534941,K02332.01,3.700563,0.618327003,5.2106,1.37,0.046,1.57
6541920,K00157.03,31.995467,0.617986227,4.2748,4.18,0.196,1.06
7626506,K00150.01,8.408916,0.617645452,3.5964,3.5,0.079,1.15
9641481,K02152.01,42.19301,0.617304676,7.3123,2.04,0.232,0.82
4076098,K01323.01,3.9901099,0.6169639,2.5116,6.4,0.05,0.75
6196457,K00285.02,26.72428,0.616623124,8.6946,2.6,0.184,1.53
11656302,K00434.01,22.2648059,0.616282348,7.5572,13.1,0.152,0.85
9088780,K02640.01,33.1809,0.615941572,15.2416,9.36,0.226,4.11
8478994,K00245.01,39.792232,0.615600796,4.5717,1.94,0.208,0.728
6021193,K02148.02,7.54236,0.61526002,4.8648,2.36,0.077,1.91
10337258,K00333.01,13.285388,0.614919244,6.2576,2.5,0.117,1.17
8972058,K00159.01,8.990916,0.614578468,4.1668,2.8,0.086,1.19
7124613,K00673.01,4.417463,0.614237692,3.0297,2.25,0.056,1.24
12470954,K00439.02,5.40534,0.613896916,2.3245,0.88,0.057,0.76
8037145,K00520.02,5.433043,0.61355614,2.43,1.4,0.055,0.79
11192998,K00481.03,34.26062,0.613215364,4.9648,2.7,0.198,0.78
10878263,K00341.02,4.69964,0.612874588,2.6258,1.69,0.054,0.933
6516185,K02445.01,47.3635,0.612533812,5.3166,2.9,0.259,0.96
12120307,K02597.03,5.6135,0.612193036,2.8273,1.37,0.065,1.1
11752906,K00253.01,6.38317,0.61185226,1.7941,2.34,0.055,0.522
9642292,K02946.01,15.14112,0.611511485,4.3595,2.2,0.121,0.85
4172746,K02531.01,17.69931,0.611170709,2.5436,2.1,0.122,0.74
8947520,K02517.01,0.96852,0.610829933,1.284,1.25,0.019,0.99
9593757,K02774.01,2.4943022,0.610489157,2.3007,5.19,0.021,0.27
8544992,K02466.01,3.173338,0.610148381,1.92,0.95,0.036,0.606
7097965,K02083.01,7.72087,0.609807605,1.6438,2.2,0.079,1.25
11622600,K01876.01,82.53186,0.609466829,5.0278,2.73,0.316,0.59
9597058,K01819.01,12.057086,0.609126053,2.3093,1.98,0.099,0.79
11187436,K01804.01,5.907393,0.608785277,1.1733,5.9,0.058,0.73
10287723,K01174.01,330,0.608444501,9.3024,2.37,0.796,0.587
11176127,K01430.01,10.475426,0.608103725,2.3445,2.24,0.082,0.635
7768451,K01527.01,192.6747,0.607762949,4.7843,4.2,0.628,1.18
9288786,K01390.01,1.74410132,0.607422173,1.5585,6.36,0.024,0.564
6198999,K01687.01,3.932449,0.607081397,2.2252,1.48,0.043,0.664
8150320,K00904.01,2.2111068,0.606740621,1.7211,1.59,0.029,0.602
1431122,K00994.01,4.298863,0.606399845,2.4503,1.28,0.049,0.88
11192141,K00977.01,1.3537763,0.606059069,4.7394,63.5,0.024,16.5
6949607,K00870.02,8.9857,0.605718293,3.0259,2.02,0.074,0.638
6850504,K00070.04,6.098496,0.605377518,2.7716,0.91,0.063,0.939
3239945,K00490.03,7.406105,0.605036742,2.8874,1.54,0.066,0.7
4741126,K01534.02,7.63861,0.604695966,4.1058,0.95,0.08,1.12
8672910,K00918.02,5.714834,0.60435519,2.1752,1.44,0.06,0.83
8644288,K00137.02,14.85894,0.604014414,3.6292,6.01,0.116,0.978
3128793,K01786.01,24.678853,0.603673638,14.4315,6.28,0.145,0.637
8480285,K00691.01,29.66653,0.603332862,8.5703,3.26,0.195,1.18
7115785,K00672.03,0.566869,0.602992086,3.4199,0.55,0.013,1
10933561,K00291.01,31.51789,0.60265131,7.7278,2.73,0.197,1.34
4144576,K02202.01,0.8131804,0.602310534,1.4592,1.04,0.016,0.73
5077629,K00822.01,7.9193704,0.601969758,3.2647,11.3,0.077,0.85
6603043,K00368.01,110.321605,0.601628982,13.32,18.9,0.576,2.05
9458613,K00707.03,31.78466,0.601288206,8.9695,4.1,0.214,1.82
6470149,K01230.01,165.72106,0.60094743,27.2591,37.1,0.672,4.12
10454313,K00532.01,4.221644,0.600606654,3.0296,2.7,0.052,0.98
9941859,K00528.02,96.672,0.600265878,5.9842,3.6,0.397,1.05
11802615,K00296.01,28.86231,0.599925102,5.361,2.4,0.187,1.07
12352520,K03094.01,4.577026,0.599584327,1.0162,1.53,0.045,0.513
6609270,K03090.01,3.822234,0.599243551,1.9055,1.6,0.04,0.7
9279669,K00585.01,3.72218,0.598902775,2.0443,2.48,0.046,0.82
11192998,K00481.02,1.554001,0.598561999,1.7861,1.7,0.025,0.78
11621223,K00355.01,4.903349,0.598221223,2.8721,2.35,0.061,1.214
8355239,K00574.01,20.13493,0.597880447,3.672,2.53,0.136,0.72
8193178,K00572.02,4.93892,0.597539671,4.4939,1.36,0.057,1.15
6436029,K02828.01,59.49786,0.597198895,5.6021,4.1,0.286,1.04
11133306,K00276.01,41.74591,0.596858119,4.6798,2.5,0.242,1.14
1996180,K02534.01,3.025534,0.596517343,3.0542,1.15,0.042,1.02
10880507,K02936.01,6.480178,0.596176567,3.2845,1.1,0.067,0.84
